uri,duration
spotify:track:5jO8BB4eIdrZ4EZE4zkHwX,252306
spotify:track:6TEiFwaiHERpdfG6WnGed1,167986
spotify:track:2XVilv6s9GETnw9PG4T9Mz,219600
spotify:track:6itnhgWDgGf2GRXVkVIMq4,164185
spotify:track:70SjyVMzhmMeJQD8hOmIBp,160760
spotify:track:6IdzGMDAoQvS4NlZhF6EdF,184666
spotify:track:1FL7eUG80aeUeyMO2N4btN,51800
spotify:track:7Bxv0WL7UC6WwQpk9TzdMJ,228506
spotify:track:58r4JuwHhXLAkttkaUZfLw,307946
spotify:track:3S0OXQeoh0w6AY8WQVckRW,242946
spotify:track:5hDRSakbHLt17ZpxDHadGo,141113
spotify:track:7fevdpMAUNXzmNCGtOIpi1,267093
spotify:track:7xX3wvvcZvxGCa06KlgTCp,204746
spotify:track:4DQ1VuWATAvpueRqTTqFQp,216880
spotify:track:3GnLo84IkdSWCPYt6tnLll,177604
spotify:track:2jSxww1dgoXxQREvNiiIE1,151387
spotify:track:1lSayCmr2lS6ndxELoabIG,167419
spotify:track:3Gr4OWY7lAXAq7PpgUbctG,276773
spotify:track:3Np0hqLTJD2sHBS7CAGUmo,149624
spotify:track:4p5eACHBSDSKxvPrN1Ej5p,117495
spotify:track:0H9WU0OIXPpbOVgzzOanXb,158535
spotify:track:0f6pHbsLzpWxl5CfhOUjBA,241000
spotify:track:1Rph9i0FWKDa9Aq9H4iiMx,206360
spotify:track:68RO16eZBKH9wfX4zs93lz,266373
spotify:track:4xUEvE5baa3Z1PmAQyIBq5,158973
spotify:track:3I7a9joX0lJnK9XzE38GnD,255506
spotify:track:2DnJjbjNTV9Nd5NOa1KGba,258411
spotify:track:1EOH8v7K8YQFrvzU2iXz7r,154282
spotify:track:0MIcPSq9n2z5H8TAfEstri,200986
spotify:track:6bLopGnirdrilrpdVB6Um1,210920
spotify:track:6hdkw1wzhIRYPlYDUtCY5m,210306
spotify:track:4TYtTnLsCL1N2iFipRwkNL,135321
spotify:track:2SSYqDX8KTgy01NlqtUo0F,219226
spotify:track:7dxZacYc50KtL4REJI3bxH,291133
spotify:track:24Ded77bQjGDC4Mvfr9LSV,267668
spotify:track:0QbRfr3pJtHGxhIpIMYmbN,174466
spotify:track:1XTL4lvBVWxcbtR9hWhS6q,244853
spotify:track:3XqufDF4TZWPH8bjptbxN6,226613
spotify:track:5e5rkvVUUsmyIjUpZYcBlS,165653
spotify:track:3mnm9ikE1FSrOBmTQKkdPN,128046
spotify:track:1JURww012QnWAw0zZXi6Aa,234146
spotify:track:3a6PN6BRB8PP3ms48s7kU1,283573
spotify:track:6n5lHdpuBDdA7pYDpiKzEI,256360
spotify:track:0IsKMHr152VeRfJe25P216,85124
spotify:track:2wyBWY6rCZXnVZ6H0VADtu,172773
spotify:track:7jqzZyJJLrpkRFYGpkqSK6,272800
spotify:track:63osXDFvysJCP5CKwhnCNZ,161612
spotify:track:6vVgOdyL2TD9jMqXB296Io,193773
spotify:track:7bimKKshu7lWrksVv5lTEh,158973
spotify:track:34oDLc9uo3Z8e1Vt9kNp9x,164527
spotify:track:60YyZTvq2C1DYqbApsc0G9,209763
spotify:track:2cR9cH9ta7MStHBKs0aOcz,122136
spotify:track:1S1c300Ip9sd3468pjyZrw,203093
spotify:track:38NoAPQ4QRwFLEpecbqA6S,192693
spotify:track:0N3W5peJUQtI4eyR6GJT5O,234693
spotify:track:2vpVR1L7Qfkd7D6qFNuorq,202733
spotify:track:1XTz8npaJxxzKW8JG4s5iC,137000
spotify:track:74tLlkN3rgVzRqQJgPfink,386906
spotify:track:6AGOKlMZWLCaEJGnaROtF9,210463
spotify:track:1LbGorB0xOfpiXQJFKB2Nd,249800
spotify:track:6FBUuddymQuBmVQS5zVnUZ,309093
spotify:track:71dmuXNeiMCMgfrTFdS2QL,271680
spotify:track:7FRe9xGRvw7Rg7cEMo8xeP,250440
spotify:track:1Pmp486RrLRkaEkE3HFHXP,180348
spotify:track:2CdxmZfz23dIjK7iuxvvMO,222093
spotify:track:2qu4H3mIZ1Gdj33TISErup,90973
spotify:track:6qLl3OmST6aWsEuxePXCPE,215066
spotify:track:5xlRxcBGa6RqPRBzKP8fwv,306000
spotify:track:5fxTVTAnkYdCDALHd19UdO,269019
spotify:track:2WTtJDfCUjAyCZHRSfCLDn,133946
spotify:track:0UQKuWXzpF76p4fIehRJbT,222813
spotify:track:6YchGW4sOM8nOJInd6hBAJ,178559
spotify:track:2QFbHUL5dCLxomqDZ8lwRj,307733
spotify:track:5Bz34yoWRV2ISTmLqDkl0z,194395
spotify:track:19mM8MZLnS27poKhi2vDhn,70285
spotify:track:1V0Zy7533bjXFSVtn3crzY,258440
spotify:track:7Hak5ai4Zs9BR4OMrPZbgH,238354
spotify:track:3t6j6WNv2OSn6qm5Vxynub,216306
spotify:track:3eiIQPGp6biDu91bKgAEzg,189133
spotify:track:4B8RgJYRFMljcAkehZiWO9,341773
spotify:track:7IeA22SJ0arGoCkJH0dmNg,181486
spotify:track:3TjlMH27nWbY3veJ8fHdaD,244320
spotify:track:7xf3S6Bv8hDqOtevZou602,217786
spotify:track:7tSO7DrrYpiMXX3zM4b3oM,200991
spotify:track:5xgZljS0W0NKVALCb1Kq04,122000
spotify:track:2eRmD96ncTEgQwJmXa6rrg,228573
spotify:track:6BrhbVyGXfBiiv5rLbccD0,188836
spotify:track:3hxIUxnT27p5WcmjGUXNwx,164571
spotify:track:6QnDvLtCdxeq3TLQKmjUIT,141990
spotify:track:0Ns3nvzgfC6Yh3j5apV66n,235626
spotify:track:2u6Lstxqcg5KtJhCivR87d,180653
spotify:track:20398M7vt8Tu8G8jhtw9iL,184493
spotify:track:0ugHpWav8m1jMFWGFaLQ1A,190848
spotify:track:1mR8wJWe6poR0csXfd8Hiy,342375
spotify:track:0pUVeEgZuNyFzIMKp67RbS,299240
spotify:track:5nReLwfRjgFbjbBU7PE1Hh,170006
spotify:track:2jfCdqczpoWUo1GohXGXYS,155387
spotify:track:4zXa17K83Pp6N2yXdVc2sv,179666
spotify:track:1dTaOv1L4JiCfpNJ8oI8hO,126640
spotify:track:31er0BSLvpfLCQmuTGO8vm,195200
spotify:track:7snnTlaWaN39nfN1PhUaT8,133846
spotify:track:3aln8WgAUps6efYtdEYxP3,214306
spotify:track:1Se5mRtgUDaEpbMpoD0Uha,170240
spotify:track:6eOxmWWVvps0mf0wPBoNn4,320933
spotify:track:6smhpAoDKenJyDztNHf0HH,204586
spotify:track:0prUfCa2zmNWLH1kvI69gO,228266
spotify:track:2Ux3BFgzXm0YoD37nBQjJt,161852
spotify:track:1HNgmnOOopiBhsvqqjBlfM,477920
spotify:track:5LRxdeykOfvKb1aWGrrGyo,161190
spotify:track:1cVslC4fikp7edjoOqaumo,200746
spotify:track:6eKEJZFWllRX4UALhPU967,331186
spotify:track:2b4JNDQTc0DUGpNqUKChDR,203174
spotify:track:2mNLwOxMnm0TxXJBF1y5Ln,196226
spotify:track:5Yk00noy73QBlKoXCmxQQA,207573
spotify:track:4ORh6sdHXglB2affjypq1z,115993
spotify:track:1EIvjDvoKjwhokJsigvleb,217746
spotify:track:4KW1lqgSr8TKrvBII0Brf8,135920
spotify:track:7379uubtjZDDT6Phsj4nhj,214146
spotify:track:6hl3QoeDknHZ1mg5s3Aw2V,258946
spotify:track:1Q1b8eVkUPGlpSArl8JAVw,187013
spotify:track:7FCUq2agshqTOvrUjgxBh4,97000
spotify:track:2S7dIlkIskYF2mv1R66O1m,309973
spotify:track:0EANX0OVKSCcmarY50Xa4p,241013
spotify:track:6xy6jNeNTYwjnKTDzMyHw2,306440
spotify:track:3qjmGhjdyRilE0OoZ4bITU,348093
spotify:track:3v9xlH6BpmRbqL7hgNJhfT,134386
spotify:track:75fx8Plnl85B2WGRSVWw0G,189426
spotify:track:2Z7ueSo8317heXyZI3hsqN,123251
spotify:track:6kwAbEjseqBob48jCus7Sz,257200
spotify:track:28AgTOIZke8nitD0NNeb3G,190447
spotify:track:343YBumqHu19cGoGARUTsd,210937
spotify:track:1D6lLNdK9FChORg20kZorf,257320
spotify:track:6g9pbZC0f40ZmHgq8xsAn6,488470
spotify:track:1d6KS9GH06JAd19uiBy9IE,230000
spotify:track:3QVHSV8YKYq4L8tI5rnFgj,213413
spotify:track:6sFpmdsk4UDMcDWdy4T1Kc,253493
spotify:track:0U2ecxStCgfedp9aCSA45b,194373
spotify:track:79AvlfcadO8KbmtcSGVtpy,205132
spotify:track:0uwYX5jJ7vj5nRCoxAt7kN,142933
spotify:track:6KXu9qk301hOEvE8Np7Xhm,244887
spotify:track:7BRylIM9bbVY1L5SdpdW7A,192786
spotify:track:7DVhr2t5x2GLwhU3yFS3p1,175500
spotify:track:2B4GHvToeLTOBB4QLzW3Ni,287120
spotify:track:4KXtFUFmPObTROXShFLHZX,162901
spotify:track:7sKbyYeJnITO1Eh9xd0lKd,186653
spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,213706
spotify:track:0VZpqCugL1y5mBGPkw0foP,250106
spotify:track:19OXtYzrJyCrQvTbfukt4H,198569
spotify:track:5yiImOvhyoK3QXUHVWcUUl,224053
spotify:track:3B7fVNn9gquWqOeZiv8n1V,607373
spotify:track:1hZJcuz9iMoz6tLkFlIaUy,264213
spotify:track:1qVEtpM3m04SV6qjKJa9EM,278920
spotify:track:6Gw2dHX6FsQcIuiWxe0vWk,195000
spotify:track:5qFeMRz4TvetPmzjre9Dq7,250840
spotify:track:1yr0RkfCTdLRjFCKy1wmOI,209000
spotify:track:3bTSOkuIH2QDYER1awc7Zz,231004
spotify:track:3PGAgwFWnFCisvjb3rLyuh,253804
spotify:track:1OMJ8DfZ84L9B2X6bioWpX,182946
spotify:track:5Jt2AQv1c3RUF5ENtAYF1i,295253
spotify:track:2WiwbDbxegMt5yTQjrNBQQ,195266
spotify:track:5qEOSud6t8LL2Cb8KkcH9r,112340
spotify:track:0GeR6j3KxDNkLgjRbNgYxm,283600
spotify:track:0oerlffJSzhRVvtDfLcp3N,308666
spotify:track:6yzOUcuVFcVxd8kZvIah3j,58174
spotify:track:0qgZvYWLIqDn0tXimF8gPa,165600
spotify:track:5WyuRWUcOOhAic0tj9Pl28,221120
spotify:track:6yovvJamfQjnEf3CW4DyXF,209875
spotify:track:1tgYWMpHWhhvr0hgOyCZsp,293665
spotify:track:7JDWhC422Gtk1Bq0mL3OTC,180161
spotify:track:1BvoHRSykrB0chFcQ5uLcG,201315
spotify:track:3ao3OVxHlb3C08vAaApUlm,163880
spotify:track:56AMYGJzxBO6p8v0wEe9de,279906
spotify:track:5Qv2Nby1xTr9pQyjkrc94J,228746
spotify:track:06ClI3XK2FPR5uP8tPcFS1,214040
spotify:track:0Cyui3k9S61bue3uMkBD9S,180000
spotify:track:5aZzmPUv5a2nna9sxBrmpL,128973
spotify:track:2KCB47p9nvR5ZyT5hJKZi9,306426
spotify:track:4FiZ1qTuKXVtk45SAEkLjB,175535
spotify:track:58XWGx7KNNkKneHdprcprX,252493
spotify:track:22jLbAyWZ1leSTpMzr6KUb,200341
spotify:track:1ShyiEm2kD0XMA7fNhMIVk,260573
spotify:track:2YLnhsmArUvFQpisSeNFDQ,210320
spotify:track:65mDJezzjQJ0MAxFDuQ06j,445160
spotify:track:2Dt2toE5iJMTO8l8ESx3FZ,156216
spotify:track:2ZEq4HT450Ye9IFGPTl9qV,190955
spotify:track:7lgDVuPAdtUl1D1QoSUBlr,236560
spotify:track:3CEyM9wliTj7TeuuG84KZU,216774
spotify:track:49MMefftWPcltNP4OOJGSs,237020
spotify:track:0ZLkb9lDDlTPwYZPvuGnHB,172352
spotify:track:6sBA8b9bT8Z8G8TkVDvNTK,303333
spotify:track:3HBYPaUeNpGm9OLg5vszjF,150360
spotify:track:04pr6orXAsttpWeg0Votmq,245400
spotify:track:4qKREVjzOFA7jCb7rbwDaw,201000
spotify:track:3Yqsx1OFZqPbULxXPLHlpq,185351
spotify:track:7xYnUQigPoIDAMPVK79NEq,229866
spotify:track:19JzJOMs4wkuKxY8WEOMea,122704
spotify:track:2yelsinARsJjVqlw8w6s7L,142360
spotify:track:7nVxqvmAzg6UMOOt3osUHb,248040
spotify:track:54SVSLkZTLxmGGlvhxTt4I,219705
spotify:track:2ypbIXW3a7fsLdLtLpZWDZ,168960
spotify:track:77OuOZhDxJSQLYnNIpX2AG,190013
spotify:track:1qjCxgC8o48ZN7oxS7We2H,222400
spotify:track:0FfqyjhB6Kspvit1oOo7ax,151536
spotify:track:2vX5WL7s6UdeQyweZEx7PP,211026
spotify:track:3RyZEdTyJlARGByMo3cUiQ,240006
spotify:track:7wiMWdyPmX8uozK0aDzuO4,138942
spotify:track:0yrS0EfzPSpWm7UNaeGc2l,261250
spotify:track:3kiKvrMonNxyh8nzkhCrbU,264253
spotify:track:6x0SCnJPEqbgX085BuJHGU,175626
spotify:track:6wd7niU4QKRjXCpH1MZcxZ,223602
spotify:track:3cyAoKvbHmoOjp0Ww8mlB1,295280
spotify:track:4GITtbZtRCQXhWLMXrWXHt,174506
spotify:track:5rBUuAPGWc6ldmatX7XpUH,183226
spotify:track:6eOHOpNXzYUx79NDB4dMRd,280306
spotify:track:7BMWunZCzpUdESUgWSuNRa,164386
spotify:track:61UQzeiIluhpzpMdY4ag3q,259934
spotify:track:5jqdBB4hQyDsypExH3dxhj,303573
spotify:track:2jQiSYrwJehQAcuaaQrXnS,230010
spotify:track:2yBb1CRq98SSWRuDSn36SZ,391656
spotify:track:7h0wz5amgGNqbcGOo9ebXD,215360
spotify:track:1bKQ48M9onID2kbSpRy8kK,273333
spotify:track:55aVNuzd8RYrZDh9OAS0KK,378706
spotify:track:6pbvHpoZ7GFHzU8XWWOMMP,167850
spotify:track:2wmCnbkaFjrRLVXWgxm9j3,223680
spotify:track:47TP5yZVblci1Bj4Z5iSDT,382119
spotify:track:4nnyasRMJanQOBNaxemVhI,209400
spotify:track:0qUnBLZ8bJqUNEeQgayL9t,235800
spotify:track:5omgFpiMt1CGHjQGfkwzvz,254266
spotify:track:4TQeNHx85xcP9YRkvJC6K1,207786
spotify:track:5bITfqKGaPakO1l99hOMsI,235315
spotify:track:3iXNy7VaY9OqJFBwzhmbOh,215200
spotify:track:6HFywc5eQYRRYHYTatCb5Y,229040
spotify:track:1CtKHwDqsH3ctcCCI18N0g,203453
spotify:track:0tURbnatc9qCxlYpXuPK8I,172960
spotify:track:1rn6JIHBuBZiwvA57jeoOB,303946
spotify:track:4ehBNy9cwxA37DcTG2WH4j,145466
spotify:track:16YO5PuLc5VD9DX1OWv9Ms,107586
spotify:track:5T7LRFc3HfK4AN0r14ZbkQ,223933
spotify:track:17VWTx7LD7liGlpnlGhUbn,237120
spotify:track:35a7EjRYYLLyH4prB1zExl,219680
spotify:track:1000nHvUdawXuUHgBod4Wv,114893
spotify:track:4hdog9vyyqG9pcppG2Izek,223295
spotify:track:7MF7QAodbGzNYav5ZfIhAY,279333
spotify:track:4PgAKnWiS4ro0C2fPXjk05,199880
spotify:track:42AcnfPuSV3i6iWA0OfwTw,212853
spotify:track:7cNz65PfCatRXoX7QtqM2A,230520
spotify:track:34yKNc15w3sQNZQ6IrKGbw,146845
spotify:track:6cU4urQRUieTBH08yKHAqj,167121
spotify:track:62DSMfJvHuwe6qLy2D9tmk,502878
spotify:track:0Vc3nfRMdvY5iX6AHVWSMN,204778
spotify:track:5fTI7JCaMRK09WtwG8ZrRK,192013
spotify:track:3iEBmAit4pwTxnvEfK0bNU,266989
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,258026
spotify:track:6CDbJbX2ghlCbO6kwzaKTI,195160
spotify:track:4ovuxN731AgVS5qdVPjOig,255190
spotify:track:4ahWVoHIxMfoLksp36A1mf,218666
spotify:track:4uFn9xEBDusHN12PQ9AxnU,170240
spotify:track:0jx8zY5JQsS4YEQcfkoc5C,206240
spotify:track:0aiBkiwROTevNB0au6vLMH,319059
spotify:track:7rJZgIsiJSFLyP5REfEcVB,573092
spotify:track:6pbKWWP8WwTaP5TbSq1vCA,208505
spotify:track:3XumWK9DLhZmHZHAxHpvzJ,341760
spotify:track:5YqftpyEhsJQg2Cm053VAZ,372393
spotify:track:0Th8lfTKVv32mZgXtGOxcd,342558
spotify:track:3yKz2mZ3INxo2mYsx2xINQ,332266
spotify:track:2VLh6hqn4BZj62Ae6plpYn,195880
spotify:track:79yy6tiJjxW2VJiorFLhF8,206395
spotify:track:60HibhiSF8eBC2w4DWgorI,214560
spotify:track:389QX9Q1eUOEZ19vtzzI9O,285000
spotify:track:3cLU69qc9ceP31WZO3kktl,143000
spotify:track:5CCOfiidezFf8VEaRJ6OlE,129360
spotify:track:6WFwC46XQapcmnToEcromu,316107
spotify:track:3B30FE1ywQwRa5vcg2W1Zg,155964
spotify:track:27iqphH3mWVjAn56iGMe2F,101213
spotify:track:37b2LyzvKZduFJd8GmJhJW,164986
spotify:track:2dYMjaq8Ll2dXQfxYkuKLT,175240
spotify:track:3UDmHZcBTQp8Iu8droNtUl,205293
spotify:track:7wcNUNueQ3wPAARNQu0IO1,237933
spotify:track:525GY0mXYnxajolwgS8Eaz,179760
spotify:track:4pWMA5bhf4DEdWfqR3WN7f,184261
spotify:track:5Z0MrFDEIDB075We9w9276,171266
spotify:track:3tAFhUlDu5rRmpKDsw0oCn,158106
spotify:track:20LxTsa6936zOlzTWqoPVt,161600
spotify:track:3FAclTFfvUuQYnEsptbK8w,241293
spotify:track:5csyFWmmFlqKXh3ehjom3H,290133
spotify:track:3FbtxqqkmdqPkLQ8xy8QRH,366956
spotify:track:4f1MOhX1eEls7hVsEEPKIO,266400
spotify:track:50e2bNMGDAiXUCxr5ilEyr,273240
spotify:track:55BE5KoEnvJcI2wCp5kgn2,283093
spotify:track:1IWIqSlleSAzNQeKSpe4IJ,204210
spotify:track:46M2hXnaQpueG7vSvgVtVH,93893
spotify:track:2rxePraWVAXyZRHVW1ICss,339840
spotify:track:1cCbsojaA6GIT7Y3zuMJ1q,107533
spotify:track:64v76SFBt8hFgSDNFtbKWh,236875
spotify:track:2gmWJA9oF4GD2Vw5QoRqu1,274400
spotify:track:5VWC7v2dC2K0SIIjT9WTLN,451680
spotify:track:6pwvH9LfroBLqd3dez9vBz,282426
spotify:track:0XkmeG97T4mtYlWRJcrxec,147672
spotify:track:7dITAq1YP5e0kTcaDq4YWI,205413
spotify:track:2Z4VK9otSeq3MxWcEgptUa,178294
spotify:track:1CxkJzZB7IDqE5HtevW6JT,413658
spotify:track:6R0GRYk2vs2XuBVemYK5YZ,189974
spotify:track:4hNJyZPPb1MgxcxpuPIH2t,260040
spotify:track:6AypJqbchqHePz9l6OiISY,256812
spotify:track:2JJ6XjVqjISFC3F3srBS8T,105826
spotify:track:4F9ms4Va7gxcapFSrcCNfM,0
spotify:track:3jiKUMXqwEodB7gVv1RMZU,249444
spotify:track:75rTS9ah1yctiZjIwsU7OX,168946
spotify:track:1hGy2eLcmC8eKx7qr1tOqx,225373
spotify:track:6c61kVcF2zmFExhWYwDrDX,241306
spotify:track:4mn2kNTqiGLwaUR8JdhJ1l,269906
spotify:track:2UVuIquASNE8Sm2TSAW716,252466
spotify:track:3VSt7R9LHTomKGP1RhkvuT,199776
spotify:track:7uKcScNXuO3MWw6LowBjW1,203786
spotify:track:6KMcxyWLbfzuY3WLDhrneD,79720
spotify:track:03SpDsGp2ykkDBSDBaLTwT,190280
spotify:track:3ypMsqUwfNFMiooMLVHfkp,202573
spotify:track:1hsRoc4GvW9lAisQ6PfU2u,145320
spotify:track:2MlQuvVsq23rnanz6OYaB5,256160
spotify:track:0a0KZCfAVPiPs09O6cv4Eo,224493
spotify:track:52ooD6LHuXFubM6d1CDD93,174357
spotify:track:2iXdwVdzA0KrI2Q0iZNJbX,207680
spotify:track:4ANNaNMqxxnOBr5XDZkJGr,221600
spotify:track:5l9c6bJmzvftumhz4TMPgk,303213
spotify:track:0ehxWIhybOYQ3acRhmcNVF,255253
spotify:track:7zrpoAJte9o12TzawqgdD0,250983
spotify:track:449DFUJKZlzSO684XlVjEn,260600
spotify:track:5hxas1Dkr8qGxoE4auVlzG,129600
spotify:track:43LB5xjUvXPLIQHfIXuJBx,210000
spotify:track:1eQkeRWuEFcdf5Bb0P3Tsz,130573
spotify:track:4exnhbQudkL2FsvwH6DLxg,71262
spotify:track:0GmiGIxXDNrePrHBpijYDp,352441
spotify:track:65DU3ad0BY3N1TNn58ofmK,163426
spotify:track:5ZLzl6T8JwqMTMdoE0nCbU,201866
spotify:track:6CrKz4Pj28TszsLrp92rms,188920
spotify:track:1it9umP1j9qSqzKbSLLqqy,230533
spotify:track:5fJRHZyjnb6891ny5IOkL6,221013
spotify:track:4a01ClusxuZiloOK5UgLUn,163280
spotify:track:2n6OfaTIml6ZPTbSL5Shk7,86625
spotify:track:2UVbBKQOdFAekPTRsnkzcf,190288
spotify:track:27uqXX6GcgnvzE2QzNaj4z,129600
spotify:track:1eqwjXdMTed8Pz3PLNcHe9,217866
spotify:track:4zKYvJ7otMr3j9GtfLPm4c,291507
spotify:track:5coMCdmqJMnK29H53TKnGE,102328
spotify:track:1MH7CE7NBhn3kdmFEfeBhn,234893
spotify:track:4Cf26EZzXjLYa0fDeH3wDa,246600
spotify:track:1cG0umU5TKStygKsPFZ9pY,191379
spotify:track:15YgfiMf7ArHQOLQ1fZEEC,233306
spotify:track:1eLAEzLXUu6SFHS5rSCrx1,304680
spotify:track:6jFQjqARYER5qgtM2ScmmS,215720
spotify:track:0FyoSf9dSi0XFc0bED1wlM,180990
spotify:track:0oiNDJWFLPQoAm35OwT66P,207906
spotify:track:26UinddFbmPE2woBqQ246S,158906
spotify:track:00W0z4GR2fU8v11dhszOdw,254400
spotify:track:4q3LEGg1hj5nZKeOGjLu2P,1019573
spotify:track:4HNTvgMTB1eLpLeqHm0YpD,120242
spotify:track:0NYDGYRt3gmyy3ZSQH5UAc,235909
spotify:track:3iSVyeQpYebMCGNSeNjUFQ,151275
spotify:track:0K2WjMLZYr09LKwurGRYRE,204906
spotify:track:05fHQeRbCSjKVS6z0WbQKJ,267000
spotify:track:7KnusT8A8lDwwTek3qzH2W,166770
spotify:track:5ml7wqgv2ZZ5JJ6U8ZLon9,243906
spotify:track:67Hna13dNDkZvBpTXRIaOJ,330773
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,176346
spotify:track:1olCzMxaeiQKNO64ssWVGr,161040
spotify:track:5TfbOG2NmBUYaZxaGeNqS6,170293
spotify:track:0Z0s6dw0zw2ENU1gVjlLV6,334000
spotify:track:78U5Pv1dT7ev2eQATEzM9G,226413
spotify:track:5xpAlNlkAvdpnw69Rka2Vx,236086
spotify:track:2eqiQLfYiUtx38mfXFbyfj,72750
spotify:track:7w0qxWodxSGc4mxJmwAP9t,85013
spotify:track:6zmBhUfnNb8ByO2oZlSEum,231893
spotify:track:1lL5wgXpI3Wwn6Am13dQIj,651826
spotify:track:6Twg3ltDIP0p232hRdR6T0,374240
spotify:track:7DmiPcLRXzfTaaWAoxUPvO,258493
spotify:track:309zcIa7rkb1QMKX4fw1Lf,309346
spotify:track:74tXc7WOWxEDZahXcyPG9D,256279
spotify:track:6w8dBm5KlXxWejYrbGS1EJ,223533
spotify:track:4S9RHp3Ge0xepqcixPQ6Fc,196933
spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,284280
spotify:track:7t3pqWBCWF415rddNzYWSz,170840
spotify:track:5ctNuquTVDsfMb9jKzsYu0,181000
spotify:track:3arKRnq9OUd7yq6LRwVW8I,289533
spotify:track:4T6dVW8hYP38MrVFQLOz5Y,123569
spotify:track:61jablzueEGEB3IQEkbpTi,214133
spotify:track:0736ecsK67zf74RJ2ibusE,213120
spotify:track:4CDIEKHMb2MBgvgHBkhiJD,281320
spotify:track:3eekarcy7kvN4yt5ZFzltW,175720
spotify:track:0zJOWqwFy2o6OVh23a2pEg,231732
spotify:track:55ItYh50tubp0w8jSbr6sj,243000
spotify:track:33trZRsRCHDPemnACBcLJJ,244226
spotify:track:4qO03RMQm88DdpTJcxlglY,212600
spotify:track:4MasfbWMX2BS1vadg6LEOP,173452
spotify:track:20EdcSlpuRRJU0cAQ4zafz,186586
spotify:track:4CVOUJki8YUWol3jhLphgs,148837
spotify:track:3RoycW4yhd2HCsWmLR7xIi,252464
spotify:track:2IB6UYpGAFtP2H0YJCWpcw,184893
spotify:track:6wGKkvlvUHbdi6hlp3C8q7,182773
spotify:track:1vyOl6icaFMQmtQ1CVwkWV,195245
spotify:track:1zBnlHet9lBKXf2XzjjiLn,467080
spotify:track:2H5CLUmtvo2VHEeWzMtUqW,278760
spotify:track:5ypTWakSUT3kLLYtbUFGfO,161333
spotify:track:5IATbFZds3cbOx8YxuMuko,339400
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,216533
spotify:track:2UEYVPCkE3f9GKJGdTRYi0,252959
spotify:track:7AtlMCIauSQZqiXSlbBPW6,209426
spotify:track:7ySyut7tXxU6nHUeoLJeMw,239560
spotify:track:7KysI43rsjlhjTeWO6ePUq,229800
spotify:track:3OgPv1D0HINMvsjppJvYD6,264906
spotify:track:1R3mCl9ya7FanRNWTeiQUE,372600
spotify:track:5rdjEoAiqqsjZdQaYSaDta,228000
spotify:track:51c94ac31swyDQj9B3Lzs3,299533
spotify:track:3zIIjuvnDALIs9WNl3w3uT,362400
spotify:track:1r0faljjM2b876iNoaDUh5,287320
spotify:track:06SrULbZYAkAEYVAHVR4T7,128560
spotify:track:5CFPbfscI48vxl55VLulwF,197373
spotify:track:1u73tmG4xQschbK8cXxSD9,493795
spotify:track:1psO8ZpTON3hDYwpBfZekL,165466
spotify:track:1zgTTXWby9R40Gj9rHgH8e,184586
spotify:track:2XvrMHbSO077Ajg7QTTNdY,244960
spotify:track:7LEydI5NfjY6mZfKwYIptZ,164985
spotify:track:4qapBKNzXkr6EXQJN9Lhwc,230568
spotify:track:4RyK6N4IQ85xxLgguQAFH5,209440
spotify:track:4VvZfyQXdHJ1HLWZOrWc7E,234968
spotify:track:2Tlv01jTgfA79TGMFrJx1O,219693
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,124160
spotify:track:1NCuYqMc8hKMb4cpNTcJbD,322133
spotify:track:34pxg2QzQfVR2jrGA7D1ap,258493
spotify:track:6KtGGYABmzDA2O0YfRb9I9,41706
spotify:track:1DkQMumDKBy6wj8QyaVGbx,322560
spotify:track:1ymX19hR5uehyYdyeQuoWC,230600
spotify:track:653FedMz6mHD3dtDPt1t7R,171186
spotify:track:64CvAy6EPQpxCNbW2LNze9,230148
spotify:track:5HAcVd1Rir12cOSxQgQIDq,221000
spotify:track:60duIJNZHIhT3FAjq8LaNv,77267
spotify:track:20gGDikkrfmLU0SAvljr8d,145972
spotify:track:1c8gk2PeTE04A1pIDH9YMk,228093
spotify:track:4uDOJaEKr2MoeuIjgXM5kf,144160
spotify:track:1vBpwxsLVwaR4evBIaFmqD,220800
spotify:track:0Lkpzy8Xw7ENpI8LgyQUoC,223600
spotify:track:7dyzZ1pOznrXBXwzunv2si,227626
spotify:track:3Payc7tABRZBDd2qNB24NE,115493
spotify:track:7itr4N5bXkAWesPUomCNf7,502600
spotify:track:0oakHTPj4SF7Si0NAsLwi8,135133
spotify:track:4Me1GwI6kq6ZVLVcyMT7VC,182169
spotify:track:1PXaDEXL5dteONn3UCoAVH,106221
spotify:track:3nhmni2lW0t0eVBXEQAAyF,196613
spotify:track:7AyA8djMns03exRAMJMgq0,148800
spotify:track:2DyNl7fJK4tTZx5RNAQmN9,277306
spotify:track:5X95UM2l8CHywHaYRDJPQs,201280
spotify:track:24PmMF7OU613qIG4l8D3RM,147445
spotify:track:6rnMwp1TDEw8wwbX7S9Ot9,203037
spotify:track:4knc1Fp3kbuq8bH2byOvLu,214933
